Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,Year
1839462,2020-10-31,California,Anaheim,1210 S State College Blvd,0,4,0,0,0,,2020
1840544,2020-10-31,Nevada,North Las Vegas,3700 block of Iverson Ln,0,4,0,0,0,,2020
1840041,2020-10-31,Maryland,College Park,7700 Baltimore Ave,0,7,0,0,0,,2020
1839112,2020-10-30,Maryland,Waldorf,2177 Crain Hwy,1,3,0,0,0,,2020
1839065,2020-10-30,Illinois,Chicago,11613 S Vincennes Ave,1,3,0,0,0,,2020
1838368,2020-10-29,Florida,Winter Garden,Center St and 11th St,0,4,0,0,0,,2020
1837146,2020-10-28,Virginia,Roanoke,1400 block of Rorer Ave SW,0,4,0,0,0,,2020
1837429,2020-10-28,New Jersey,Newark,381 S 6th St,1,3,0,0,1,,2020
1834216,2020-10-25,Texas,Fort Worth,1900 block of Carver Ave,2,3,0,0,0,,2020
1835030,2020-10-25,Texas,San Antonio,2800 block of W Hutchins Pl,1,3,0,0,0,,2020
1834280,2020-10-25,North Carolina,Raleigh,1731 Trawick Rd,1,3,0,0,2,,2020
1834617,2020-10-24,Mississippi,Greenwood,W Martin Luther King Dr,2,8,0,0,1,,2020
1832977,2020-10-22,Louisiana,Rayne,I-10,0,5,0,0,1,,2020
1832014,2020-10-22,Florida,Miami,1830 NW 50 St,1,3,0,0,0,,2020
1831995,2020-10-22,Massachusetts,Boston,Columbia Rd and Stanwood St,0,4,0,0,0,,2020
1831091,2020-10-22,Maryland,Baltimore,500 block of W Franklin St,0,4,0,0,0,,2020
1830875,2020-10-21,New York,Brooklyn,Nostrand Ave and Hawthorne St,1,5,0,0,1,,2020
1830822,2020-10-21,Mississippi,Canton,1427 W Peace St,2,2,0,0,1,,2020
1830092,2020-10-20,Texas,Houston,2117 Chenevert St,3,1,0,0,2,,2020
1829132,2020-10-19,Ohio,Mansfield,136 Sturges Ave,0,5,0,0,0,,2020
1828796,2020-10-19,Louisiana,New Orleans,2599 N Prieur St,1,3,0,0,0,,2020
1827437,2020-10-18,Maryland,Annapolis,100 block of Clay St,1,3,0,0,0,,2020
1828080,2020-10-18,Illinois,Chicago,200 block of N Sacramento Blvd,1,4,0,0,0,,2020
1828019,2020-10-18,Tennessee,Nashville,1100 block of W Grove Ave,0,4,0,0,0,,2020
1826680,2020-10-17,New York,Lockport,43 S Niagara St,1,5,0,0,2,,2020
1826613,2020-10-17,South Carolina,Rock Hill,524 N Anderson Rd,0,5,0,0,1,,2020
1826444,2020-10-16,California,San Jose,175 S Capitol Ave,2,4,0,0,3,,2020
1825525,2020-10-16,Florida,Orlando,2000 block of N Forsyth Rd,3,1,0,0,0,,2020
1826655,2020-10-16,Arizona,Mesa,2115 Guadalupe Rd,1,6,0,0,3,,2020
1826675,2020-10-16,California,San Francisco,200 block of Scherwin St,1,3,0,0,0,,2020
1824979,2020-10-15,Louisiana,Lafayette,100 block of Laser Ln,2,2,0,0,1,,2020
1825896,2020-10-15,Maryland,Baltimore,2900 block of Westwood Ave,0,7,0,0,0,,2020
1824073,2020-10-14,Pennsylvania,Philadelphia,3900 block of  Buist Ave,0,4,0,0,0,,2020
1821574,2020-10-12,South Carolina,Myrtle Beach,1012 US-501,2,3,0,0,2,,2020
1821496,2020-10-11,Georgia,Atlanta,330 W Peachtree St NW,0,4,0,0,0,,2020
1820156,2020-10-10,Illinois,Chicago,100 block of S Keeler Ave,1,3,0,0,0,,2020
1823101,2020-10-10,South Carolina,Kingstree,55 Williamsburg County Hwy,0,8,0,0,1,,2020
1819955,2020-10-10,Missouri,Saint Louis (Jennings),8800 block of Shannon Fox Cir,2,2,0,0,1,,2020
1818055,2020-10-08,Pennsylvania,Philadelphia,4935 Frankford Ave,1,6,0,0,0,,2020
1816799,2020-10-07,Alaska,Anchorage,200 block of McCarrey St,1,4,0,0,0,,2020
1817184,2020-10-07,New York,Brooklyn,181 Hegeman Ave,1,3,0,0,0,,2020
1815308,2020-10-05,District of Columbia,Washington,400 block of Orange St SE,1,3,0,0,0,,2020
1814148,2020-10-04,Georgia,Atlanta,1570 Joseph E Boone Blvd NW,1,3,0,2,2,,2020
1813872,2020-10-04,Indiana,Indianapolis,5462 Massachusetts Ave,3,4,0,0,0,,2020
1813583,2020-10-03,California,Sacramento,Roanoke Ave and Haywood St,1,3,0,0,1,,2020
1813306,2020-10-03,Tennessee,Clarksville,100 block of Tiny Town Rd,0,5,0,0,0,,2020
1812972,2020-10-02,California,Los Angeles,51st St and Hoover St,0,4,0,0,0,,2020
1812838,2020-10-02,Washington,Seattle,9700 block of 59th Ave S,0,4,0,0,0,,2020
1812049,2020-10-01,Michigan,Detroit,15018 Houston Whittier St,0,5,0,0,0,,2020
1810696,2020-09-30,North Carolina,Greensboro,700 block of Milton St,0,4,0,0,0,,2020
1810881,2020-09-30,Florida,Jacksonville,12517 Beach Blvd,0,4,0,0,0,,2020
1810358,2020-09-30,Wisconsin,Milwaukee,4217 W Fond du Lac Ave,0,7,0,0,0,,2020
1809910,2020-09-29,Pennsylvania,Philadelphia,4500 block of N 19th St,0,5,0,0,0,,2020
1809484,2020-09-29,Ohio,Painesville,100 block of Morse Ave,2,2,0,0,0,,2020
1807325,2020-09-28,Michigan,Detroit,6609 Michigan Ave,0,6,0,0,0,,2020
1806806,2020-09-27,Ohio,Sandusky,Hancock St and Neil St,1,3,0,0,1,,2020
1808628,2020-09-27,California,San Bernardino,900 block of N Sierra Way,1,3,0,0,0,,2020
1807096,2020-09-27,Tennessee,Nashville,619 Millwood Dr,0,4,0,0,1,,2020
1807046,2020-09-26,Pennsylvania,Philadelphia,100 block of N Lindenwood St,0,4,0,0,0,,2020
1806035,2020-09-26,Alabama,Enterprise,507 Glover Ave,1,3,0,0,0,,2020
1806002,2020-09-26,Iowa,Waterloo,501 W 4th St,2,6,0,0,1,,2020
1805722,2020-09-26,Illinois,Chicago,2400 block of W Lithuanian Plaza Ct,0,4,0,0,0,,2020
1806368,2020-09-26,Missouri,Saint Louis,4700 block of Vernon Ave,0,5,0,0,0,,2020
1806500,2020-09-25,Pennsylvania,Philadelphia,1300 block of Sanger St,0,4,0,0,0,,2020
1804511,2020-09-23,Georgia,Hampton,1577 Glynn Ct,1,3,0,0,1,,2020
1802862,2020-09-23,Minnesota,Minneapolis,200 W Broadway Ave,0,5,0,0,0,,2020
1800886,2020-09-21,Ohio,Struthers,111 Perry St,1,3,0,1,3,,2020
1800549,2020-09-20,New York,Corona (Queens),Merrick Blvd and Foch Blvd,0,4,0,0,0,,2020
1800514,2020-09-20,Connecticut,Stamford,Ursula Pl and Dale St,1,3,0,0,1,,2020
1800026,2020-09-19,New York,Buffalo,Glenwood Ave and Jefferson Ave,1,4,0,0,0,,2020
1799748,2020-09-19,Illinois,Chicago,12200 block of S May St,0,4,0,0,0,,2020
1799703,2020-09-19,Illinois,Chicago,6900 block of S Claremont Ave,0,4,0,0,0,,2020
1800188,2020-09-19,New Jersey,Plainfield,523 W 3rd St,0,4,0,0,0,,2020
1799307,2020-09-19,New York,Rochester,278 Pennsylvania Ave,2,14,0,0,0,,2020
1800192,2020-09-19,New Jersey,Paterson,Elizabeth St and Getty Ave,0,5,0,0,1,,2020
1800779,2020-09-19,Arkansas,West Memphis,900 block of Winchell St,0,5,0,0,0,,2020
1799160,2020-09-18,Arkansas,Little Rock,5311 Mabelvale Pike,0,4,0,0,0,,2020
1797620,2020-09-16,Pennsylvania,Philadelphia,1800 Wallace St,2,3,0,0,0,,2020
1796684,2020-09-15,California,San Jose,600 block of S 8th St,2,4,0,0,0,,2020
1796638,2020-09-15,Illinois,Chicago,3500 block of W Lawrence Ave,0,5,0,0,0,,2020
1795391,2020-09-14,Louisiana,Baker,Burgess Dr,0,4,0,0,1,,2020
1793826,2020-09-13,Michigan,Grand Rapids,3950 Stahl Dr SE,0,7,0,0,0,,2020
1794138,2020-09-13,Tennessee,Beechgrove,I-24 and Beech Grove Rd,2,3,1,0,0,,2020
1793559,2020-09-13,Florida,Tampa,5110 N 40th St,0,4,0,0,1,,2020
1794086,2020-09-13,Illinois,Chicago,6100 block of S Throop St,1,3,0,0,0,,2020
1793521,2020-09-13,New Jersey,New Brunswick,32 Delafield St,2,7,0,0,1,,2020
1792650,2020-09-12,Illinois,Chicago,100 block of N Pine Ave,2,3,0,1,0,,2020
1793680,2020-09-12,North Carolina,Wilson,200 block of Dewey St,0,5,0,0,0,,2020
1793771,2020-09-12,Pennsylvania,Philadelphia,N 18th St and Dauphin St,0,4,0,0,0,,2020
1792624,2020-09-11,Louisiana,Donaldsonville,St Elizabeth St and Front St,0,5,0,0,1,,2020
1791482,2020-09-10,Louisiana,New Orleans,4100 block of Rayne Dr,3,2,0,0,1,,2020
1788401,2020-09-08,Maryland,Baltimore,2300 block of Greenmount Ave,0,5,0,0,0,,2020
1788168,2020-09-07,Louisiana,New Orleans,1500 block of Freret St,0,4,0,0,0,,2020
1787655,2020-09-07,New York,Brooklyn,Norstrand Ave and Crown St,0,5,0,0,2,,2020
1788352,2020-09-07,California,Aguanga,45125 Highway 371,7,0,0,0,0,,2020
1787222,2020-09-07,Indiana,Indianapolis,W 38th St and Graceland Ave,1,4,0,0,0,,2020
1786920,2020-09-06,Illinois,Chicago,S Kingston Ave and E 77th St,0,4,0,0,0,,2020
1786829,2020-09-06,Colorado,Commerce City,6700 block of Birch St,0,4,0,0,0,,2020
1787977,2020-09-06,Tennessee,Memphis,6555 Lost Oak Dr,0,4,0,0,2,,2020
1786855,2020-09-06,Georgia,Sparta,Faye St and Lee St,1,6,0,0,2,,2020
1787286,2020-09-06,Missouri,Kansas City,3999 Swope Pkwy,0,6,0,0,0,,2020
1786890,2020-09-06,Missouri,Saint Louis,5700 block of Minerva Ave,1,3,0,0,0,,2020
1787006,2020-09-06,Louisiana,New Iberia,1752 Center St,0,5,0,0,0,,2020
1787387,2020-09-06,Maryland,Baltimore,4900 block of Reisterstown Rd,0,4,0,0,0,,2020
1786488,2020-09-05,Texas,Houston,9940 Fondren Rd,0,4,0,0,0,,2020
1786449,2020-09-05,Maryland,Baltimore,2000 block of W Lexington St,1,3,0,0,0,,2020
1785713,2020-09-05,Florida,Williston,Co Rd 318 and US-27 Alt,0,6,0,0,0,,2020
1786806,2020-09-05,Arkansas,Little Rock,400 President Clinton Ave,0,4,0,0,1,,2020
1805455,2020-09-03,South Carolina,Anderson,R St and Chase Ave,1,3,0,0,1,,2020
1784592,2020-09-03,Arkansas,Pine Bluff,3101 Lilac Rd,3,1,0,0,1,,2020
1785358,2020-09-03,Florida,Miami,2000 block of NW 71st St,1,3,0,0,0,,2020
1784570,2020-09-03,Arkansas,Hensley,Woodson Lateral Rd and I-530,1,3,0,0,1,,2020
1785108,2020-09-03,Pennsylvania,Philadelphia,700 block of E Chelten Ave,0,6,0,0,0,,2020
1785593,2020-09-03,Arkansas,Little Rock,19 Nandina Cir,0,4,0,0,0,,2020
1783582,2020-09-02,Pennsylvania,Philadelphia,1800 block of Moore St,2,2,0,0,0,,2020
1784141,2020-09-02,Georgia,Albany,1400 block of E Residence Ave,1,3,0,0,0,,2020
1783928,2020-09-02,California,Oakland,Kerwin Ave and 105th Ave,0,4,0,0,0,,2020
1825993,2020-08-31,Pennsylvania,Philadelphia,1500 block of W Clearfield St,0,5,0,0,0,,2020
1782962,2020-08-31,Florida,Tallahassee,2660 Old Bainbridge Rd,0,4,0,0,0,,2020
1780301,2020-08-30,Kentucky,Lexington,545 N Upper St,0,7,0,0,0,,2020
1780199,2020-08-30,Illinois,Zion,2300 block of Joppa Ave,1,3,0,0,0,,2020
1780266,2020-08-30,Texas,San Antonio,S Olive St and Aransas Ave,2,2,0,0,0,,2020
1779981,2020-08-30,New York,Buffalo,500 block of Fillmore Ave,1,4,0,0,0,,2020
1784122,2020-08-30,Pennsylvania,Philadelphia,5317 Oxford Ave,0,4,0,0,0,,2020
1779718,2020-08-30,Illinois,Chicago,11601 S Western Ave,1,4,0,0,0,,2020
1780091,2020-08-30,Kentucky,Madisonville,400 block of Elm St,0,5,0,0,0,,2020
1780228,2020-08-29,Nevada,Las Vegas,777 E Twain Ave,2,2,0,0,2,,2020
1778571,2020-08-29,Illinois,Rock Island,1800 2nd Ave,1,5,0,0,1,,2020
1778435,2020-08-28,Minnesota,Minneapolis,2400 block of Irving Ave N,0,4,0,0,0,,2020
1778542,2020-08-28,Pennsylvania,Chester,2900 block of W 2nd St,1,3,0,0,0,,2020
1779023,2020-08-28,Texas,Dallas,2600 block of Elm St,1,4,0,0,1,,2020
1777607,2020-08-27,Oregon,Portland,10500 block of NE Halsey St,1,3,0,0,0,,2020
1777180,2020-08-26,Michigan,Pontiac,252 Carriage Circle Dr,3,1,0,0,1,,2020
1776905,2020-08-26,South Carolina,Hilton Head Island,Muddy Creek Rd and Spanish Wells Rd,0,4,0,0,3,,2020
1777400,2020-08-26,Pennsylvania,Philadelphia,5500 block of Chew Ave,0,4,0,0,0,,2020
1776189,2020-08-25,Virginia,Norfolk,800 block of E Princess Anne Rd,0,5,0,0,1,,2020
1775249,2020-08-25,New York,Rochester,70 block of Flower St,0,4,0,0,0,,2020
1774123,2020-08-24,Michigan,Detroit,11938 E McNichols Rd,0,4,0,0,0,,2020
1773194,2020-08-24,California,Sacramento,1200 block of Helena Ave,1,3,0,0,0,,2020
1774138,2020-08-24,Florida,West Palm Beach,1000 block of 18th St,0,4,0,0,0,,2020
1773996,2020-08-24,Virginia,Richmond,2300 block of Bethel St,1,4,0,0,0,,2020
1772623,2020-08-23,Arkansas,Pine Bluff,2901 W 28th Ave,0,7,0,0,0,,2020
1772513,2020-08-23,New York,Brooklyn,2946 W 23rd St,1,3,0,0,0,,2020
1772934,2020-08-23,Colorado,Pueblo,2000 block of Longhorn Point,0,6,0,0,2,,2020
1772680,2020-08-23,Tennessee,Somerville,1100 block of Brewer Rd,1,4,0,0,7,,2020
1772438,2020-08-23,Illinois,Champaign,100 block of Kenwood Rd,0,4,0,0,0,,2020
1773006,2020-08-23,Illinois,Chicago,6600 S Halsted St,0,4,0,0,0,,2020
1772764,2020-08-22,Illinois,Rockford,1300 block of 10th St,1,3,0,0,0,,2020
1772174,2020-08-22,Alabama,Bessemer (Hueytown),Allison Bonnet Memorial Dr and Rutledge Dr,1,3,0,0,0,,2020
1769444,2020-08-19,Pennsylvania,Philadelphia,700 block of S 55th St,0,4,0,0,0,,2020
1769489,2020-08-19,Illinois,Chicago,8500 block of S Parnell Ave,0,6,0,0,0,,2020
1768125,2020-08-18,Pennsylvania,Philadelphia,3000 block of Cumberland St,1,4,0,0,0,,2020
1767851,2020-08-18,New York,Corona (Queens),35-35 21st St,0,4,0,0,0,,2020
1767747,2020-08-18,Illinois,Rockford,3001 Harney Ct,0,4,0,0,0,,2020
1768683,2020-08-17,Ohio,Cleveland,Dove Ave and E 102nd St,0,5,0,0,0,,2020
1766574,2020-08-17,New York,Brooklyn,Atlantic Ave and Hinsdale St,0,4,0,0,0,,2020
1767402,2020-08-17,Texas,Dayton,County Rd 4901,3,2,0,0,1,,2020
1765658,2020-08-16,Kentucky,Lexington,1000 block of Newtown Ct,1,3,0,0,0,,2020
1765624,2020-08-16,Ohio,Cincinnati,700 block of Chalfonte Pl,1,3,0,0,0,,2020
1765636,2020-08-16,Ohio,Cincinnati,70 E McMicken Ave,2,9,0,0,0,,2020
1766423,2020-08-16,Ohio,Cincinnati,700 block of Chalfonte Pl,1,3,0,0,1,,2020
1766380,2020-08-16,Colorado,Denver,W Alameda Ave and S Federal Blvd,2,4,0,0,0,,2020
1765920,2020-08-16,Oklahoma,Oklahoma City,SW 59th St and Agnew Ave,0,4,0,0,0,,2020
1765336,2020-08-15,Michigan,Belleville,24914 Martinsville Rd,4,0,0,0,1,,2020
1765499,2020-08-15,Pennsylvania,Philadelphia,N 10th St and Brown St,0,5,0,0,0,,2020
1765890,2020-08-15,New York,Rochester,501 Thurston Rd,0,5,0,0,0,,2020
1765705,2020-08-15,Connecticut,New Haven,Rosette St and Hurlburt St,1,5,0,0,1,,2020
1764756,2020-08-15,Alabama,Troy,4100 US-231 S,2,3,0,0,1,,2020
1764619,2020-08-14,New York,New York (Manhattan),111 Lenox Ave,0,4,0,0,0,,2020
1762951,2020-08-12,New Jersey,Newark,N 12th St,1,4,0,0,0,,2020
1762997,2020-08-12,Ohio,Dayton,2049 Catalpa Dr,1,3,0,0,0,,2020
1761557,2020-08-11,California,Torrance,22904 Lockness Ave,0,5,0,0,0,,2020
1759873,2020-08-09,Colorado,Denver,1400 block of W Byers Pl,0,9,0,0,0,,2020
1759779,2020-08-09,Ohio,Toledo,Monroe St and N Detroit Ave,0,6,0,0,0,,2020
1758966,2020-08-09,District of Columbia,Washington,3300 block of Dubois Pl SE,1,21,0,0,0,,2020
1760207,2020-08-09,Mississippi,Jackson,3600 block of Cromwell St,0,4,0,0,0,,2020
1760261,2020-08-09,Texas,Houston,9700 Homestead Rd,0,4,0,0,0,,2020
1759425,2020-08-08,Kentucky,Paducah,900 block of Boyd St,1,3,0,1,4,,2020
1759237,2020-08-08,Alabama,Birmingham,426 18th St Ensley,1,5,0,0,0,,2020
1758838,2020-08-08,Pennsylvania,Philadelphia,1101 N 38th St,0,6,0,0,0,,2020
1759439,2020-08-08,Massachusetts,Brockton,124 Laureston St,0,5,0,0,0,,2020
1758774,2020-08-08,New York,Albany,First St and Quail St,1,3,0,0,0,,2020
1757380,2020-08-06,California,Oakland,4500 block of Fairfax Ave,1,3,0,0,1,,2020
1756248,2020-08-05,Illinois,Chicago,700 block of S Karlov Ave,0,4,0,0,0,,2020
1755566,2020-08-04,Wisconsin,Madison,333 S Rosa Rd,0,4,0,0,2,,2020
1755297,2020-08-04,District of Columbia,Washington,5400 block of Georgia Ave NW,0,4,0,0,0,,2020
1754613,2020-08-04,California,Beverly Hills,13200 Mulholland Dr,1,4,0,0,0,,2020
1754640,2020-08-04,Missouri,Saint Louis,5300 block of Bircher Blvd,1,3,0,0,0,,2020
1754672,2020-08-04,Connecticut,Hartford,818 Windsor St,1,5,0,0,0,,2020
1754363,2020-08-03,New York,Bronx,450 St Ann's Ave,0,4,0,0,0,,2020
1753320,2020-08-02,Pennsylvania,Philadelphia,3100 block of Weymouth St,0,4,0,0,0,,2020
1753561,2020-08-02,New Jersey,Newark,200 block of 6th Ave,0,5,0,0,0,,2020
1752100,2020-08-01,Illinois,Chicago,100 block of N Laporte Ave,1,4,0,0,2,,2020
1753235,2020-08-01,Texas,Pointblank,4411 Counts Rd,2,3,0,0,0,,2020
1751949,2020-08-01,Colorado,Denver,3000 block of W Virginia Ave,1,4,0,0,0,,2020
1752790,2020-08-01,Alabama,Montgomery,1100 block of Eastern Blvd,0,4,0,0,0,,2020
1752019,2020-07-31,Pennsylvania,Philadelphia,2500 block of Ingersoll St,1,3,0,0,0,,2020
1750611,2020-07-30,Florida,Tampa,I-275 and N Westshore Blvd,0,5,0,0,1,,2020
1750548,2020-07-30,Florida,Miami Gardens,16701 NW 42 Ave,0,5,0,0,0,,2020
1750250,2020-07-29,Michigan,Detroit,5200 block of Canton St,0,4,0,0,0,,2020
1749873,2020-07-29,Ohio,Elyria,537 Willow Park Rd,4,0,1,0,0,,2020
1749746,2020-07-29,Missouri,Saint Louis,5500 block of Floy Ave,3,2,0,0,1,,2020
1749281,2020-07-28,Delaware,Wilmington,1100 block of Beech St,2,2,0,0,0,,2020
1749535,2020-07-28,Wisconsin,Milwaukee,2600 block of W Atkinson Ave,0,4,0,0,0,,2020
1748134,2020-07-27,Washington,Federal Way,2410 S 312th St,1,3,0,0,1,,2020
1747700,2020-07-27,Illinois,Chicago,705 E 92nd Pl,1,4,0,0,0,,2020
1746658,2020-07-26,Texas,Mount Enterprise,1039 FM 1798,0,4,0,0,1,,2020
1746441,2020-07-26,Michigan,Flint,4462 Corunna Rd,1,3,0,0,2,,2020
1746282,2020-07-26,Kentucky,Louisville,I-64,1,3,0,0,0,,2020
1746417,2020-07-26,Colorado,Commerce City,6300 block of Ivanhoe St,1,3,0,0,0,,2020
1748023,2020-07-26,Arkansas,Magnolia,1000 block of W Monroe St,0,4,0,0,0,,2020
1746582,2020-07-25,Michigan,Flint,4813 Clio Rd,0,6,0,0,1,,2020
1745903,2020-07-25,North Carolina,Raleigh,503 Bragg St,0,4,0,0,1,,2020
1746160,2020-07-25,Florida,Miami,2900 block of Northwest 51st St,1,3,0,0,2,,2020
1746430,2020-07-25,Colorado,Denver,East 33rd Ave and Hudson St,2,3,0,0,0,,2020
1746674,2020-07-25,Texas,Dallas,525 S Riverfront Blvd,0,4,0,0,0,,2020
1745737,2020-07-25,California,Manteca,4447 Woodward Ave,0,7,0,0,0,,2020
1744407,2020-07-24,Georgia,Atlanta,Sunset Ave NW and Lester St NW,2,2,0,0,1,,2020
1743168,2020-07-23,Virginia,Fairfield,3700 block of Meadowbridge Rd,1,3,0,0,0,,2020
1743488,2020-07-23,Virginia,Petersburg,Wesley St,0,4,0,0,0,,2020
1744332,2020-07-23,Illinois,Chicago,120th St and Prairie Ave,2,4,0,0,0,,2020
1743108,2020-07-22,Michigan,Warren,28200 block of Lawson St,0,4,0,0,0,,2020
1741838,2020-07-21,Illinois,Chicago,1018 W 79th St,0,15,0,0,0,,2020
1740533,2020-07-20,Virginia,Richmond,6850 Forest Hill Ave,1,4,0,0,0,,2020
1740615,2020-07-20,Illinois,Chicago,S Lawndale Ave and W Douglas Blvd,0,5,0,0,0,,2020
1739920,2020-07-19,Michigan,Detroit,McKinney St and Meuse St,1,3,0,0,0,,2020
1739571,2020-07-19,Nebraska,Omaha,28th St and T Ave,0,8,0,0,0,,2020
1740013,2020-07-19,Illinois,Chicago,11300 block of South Carpenter St,2,3,0,0,0,,2020
1739434,2020-07-19,Illinois,Peoria,NE Water St and Hamilton Blvd,0,13,0,0,0,,2020
1739658,2020-07-19,District of Columbia,Washington,3600 block of 14th St NW,1,8,0,0,0,,2020
1739917,2020-07-19,Michigan,Detroit,9122 Dexter Ave,4,0,0,0,1,,2020
1738635,2020-07-18,Illinois,Chicago,1600 block of S Keeler Ave,1,4,0,0,0,,2020
1739097,2020-07-17,Ohio,Columbus,E 6th Ave and Summit St,0,4,0,0,0,,2020
1739413,2020-07-17,Florida,Madison,SW Louisiana Terrace,0,4,0,0,1,,2020
1736508,2020-07-16,Tennessee,Nashville,S 7th St and Sylvan St,0,5,0,0,0,,2020
1736383,2020-07-15,Louisiana,Shreveport,6725 Buncombe Rd,1,3,0,0,0,,2020
1735326,2020-07-15,New York,Brooklyn,President St and Franklin Ave,1,5,0,0,0,,2020
1735573,2020-07-14,Missouri,Saint Joseph,S 18th St and Charles St,0,5,0,0,0,,2020
1735470,2020-07-14,North Carolina,Durham,200 Block of S Benjamine St,0,8,0,0,0,,2020
1733702,2020-07-13,New York,Brooklyn,Remsen Ave,0,6,0,0,0,,2020
1734064,2020-07-13,Kentucky,Louisville,1200 block of W Hill St,1,3,0,0,0,,2020
1734058,2020-07-13,Washington,Kent,23201 Pacific Hwy South,0,6,0,0,2,,2020
1732993,2020-07-12,New York,Brooklyn,Madison St and Marcus Garvey Blvd,1,3,0,0,2,,2020
1732485,2020-07-12,Louisiana,Baton Rouge,4718 Plank Rd,1,7,0,0,0,,2020
1732688,2020-07-12,Michigan,Lansing,3029 BeauJardin Dr,0,5,0,0,0,,2020
1732365,2020-07-12,Florida,Fort Lauderdale,3000 block of NW 12th Ct,2,2,0,0,0,,2020
1733188,2020-07-12,Illinois,Chicago,700 block of W 66th Pl,1,3,0,0,0,,2020
1732229,2020-07-12,Illinois,Chicago,1100 block of N Lawndale Ave,1,4,0,0,0,,2020
1732532,2020-07-12,Mississippi,Como,2965 Hunter Chapel Road,2,4,0,0,2,,2020
1731349,2020-07-11,New York,Rochester,485 N Clinton Ave,0,6,0,0,0,,2020
1732321,2020-07-11,Delaware,Wilmington,600 block of N Pine St,0,5,0,0,0,,2020
1727743,2020-07-07,Virginia,Alexandria,7900 block of Janna Lee Ave,0,5,0,0,0,,2020
1728683,2020-07-07,New Jersey,Paterson,Harrison St and Carroll St,4,3,0,0,0,,2020
1727567,2020-07-06,Illinois,Chicago,1305 W 76th St,0,6,0,0,0,,2020
1725108,2020-07-05,South Carolina,Greenville,1701 White Horse Rd,2,8,0,0,1,,2020
1725883,2020-07-05,Illinois,Chicago,3700 block of W Jackson Blvd,0,4,0,0,0,,2020
1725802,2020-07-05,Iowa,Davenport,1000 block of W 3rd St,1,3,0,0,0,,2020
1725167,2020-07-05,New York,New York (Manhattan),549 Academy St,0,5,0,0,0,,2020
1726770,2020-07-05,Arkansas,Helena,1317 Perry St,1,3,0,0,0,,2020
1725690,2020-07-05,Georgia,Atlanta,200 block of Auburn Ave,2,13,0,0,1,,2020
1725946,2020-07-05,Missouri,Columbia,Volunteer Dr and Grace Ln,2,3,0,0,1,,2020
1725379,2020-07-05,Wisconsin,Milwaukee,5800 block of W Hope Ave,0,4,0,0,0,,2020
1726446,2020-07-05,Texas,Houston,Service Rd and Holcombe Blvd,0,4,0,0,0,,2020
1725327,2020-07-05,Maryland,Cambridge,700 block of Weaver Ave,0,4,0,0,0,,2020
1725145,2020-07-05,Illinois,Chicago,1500 block of S Millard Ave,1,5,0,0,0,,2020
1725635,2020-07-05,Pennsylvania,Ephrata,6 Blackberry Ln,0,4,0,0,1,,2020
1726034,2020-07-05,Illinois,Freeport,900 block of S Carroll Ave,1,5,0,0,0,,2020
1727515,2020-07-05,Mississippi,Greenville,Union St,0,4,0,0,0,,2020
1725571,2020-07-05,Michigan,Detroit,San Juan Dr and W McNichols Rd,2,4,0,0,0,,2020
1725025,2020-07-04,Maryland,Temple Hills (Marlow Heights),4600 Dallas Pl,1,3,0,0,0,,2020
1725670,2020-07-04,Georgia,Atlanta,1600 block of Lakewood Ave,0,5,0,0,0,,2020
1724231,2020-07-04,Michigan,Detroit,8340 Homer St,2,3,0,0,0,,2020
1725735,2020-07-04,South Carolina,Barnwell,,0,5,0,0,0,,2020
1725098,2020-07-04,Illinois,Chicago,8300 block of S Kingston Ave,1,3,0,0,0,,2020
1725081,2020-07-04,Illinois,Chicago,6100 block of S Carpenter St,4,4,0,0,0,,2020
1725407,2020-07-04,Massachusetts,Lynn,134 Fayette St,1,4,0,0,3,,2020
1724219,2020-07-04,Mississippi,Jackson,6340 Ridgewood Ct Dr,1,3,0,0,1,,2020
1724887,2020-07-04,Louisiana,Baton Rouge,11300 block of Greenwell Springs Rd,0,4,0,0,1,,2020
1723897,2020-07-03,Alabama,Birmingham (Hoover),2000 Riverchase Galleria,1,3,0,0,3,,2020
1724273,2020-07-03,Maryland,Baltimore,700 block of S Woodington Rd,0,4,0,0,0,,2020
1723184,2020-07-02,California,Delano,2100 block of Oleander St,2,3,0,0,0,,2020
1723352,2020-07-02,Massachusetts,Somerville,5 River Rd,0,4,0,0,3,,2020
1722839,2020-07-02,New Jersey,Paterson,N Main St and Jefferson St,1,4,0,0,0,,2020
1722142,2020-07-01,California,Oakland,MacArthur Fwy and 106th Ave,0,4,0,0,0,,2020
1729506,2020-07-01,Louisiana,Lake Charles,1600 block of Moss St,0,4,0,0,1,,2020
1721964,2020-06-30,Iowa,Davenport,1400 block of Pershing Ave,0,5,0,0,0,,2020
1720781,2020-06-30,Georgia,Atlanta,Parkway Dr,1,4,0,0,0,,2020
1721669,2020-06-30,Massachusetts,Boston,14 Circuit St,1,3,0,0,0,,2020
1720761,2020-06-30,Illinois,Chicago,350 W Chicago Ave,0,4,0,0,0,,2020
1721572,2020-06-30,Ohio,Dayton,3500 block of Stanford Pl,0,4,0,0,0,,2020
1722317,2020-06-30,Arkansas,Greenbrier,123 Laramie Rd,0,4,0,0,1,,2020
